essay_id,total_words,distinct_word_count,filtered_word_count,avg_sentence_size,avg_word_size,total_sentences,long_words,short_words,noun_count,adjective_count,pronoun_count,verb_count,conjunction_count,adverb_count,determiner_count,proper_noun_count,numeral_count,interjection_count,dot_count,comma_occurrences,question_marks,exclamations,colon_occurrences,semicolon_occurrences,bracket_pairs,dash_count,triple_dots
12847,113.0,80.0,53.0,22.6,4.592920353982301,5.0,26.0,42.0,26,3,10,28,4,6,8,6,0,0,4,2,0,1,0,0,0,0,0
12848,145.0,100.0,77.0,16.11111111111111,5.117241379310345,9.0,43.0,47.0,31,6,16,28,4,8,16,13,1,0,8,13,0,0,0,0,0,0,0
12849,55.0,39.0,21.0,9.166666666666666,4.418181818181818,6.0,8.0,25.0,10,2,12,9,3,3,6,0,0,0,5,1,0,0,0,0,0,0,0
12850,53.0,41.0,24.0,13.25,4.150943396226415,4.0,9.0,28.0,12,2,11,8,3,1,6,1,0,0,3,4,0,0,0,0,0,0,0
12851,82.0,65.0,41.0,10.25,4.536585365853658,8.0,15.0,33.0,13,7,10,18,2,6,10,3,1,0,7,2,0,0,0,0,0,0,0
12852,127.0,85.0,72.0,21.166666666666668,4.937007874015748,6.0,38.0,44.0,34,8,7,20,7,3,13,12,1,0,5,9,0,0,0,0,0,0,0
12853,72.0,55.0,31.0,12.0,4.416666666666667,6.0,12.0,30.0,10,5,9,18,6,6,5,0,0,0,5,0,0,0,0,0,0,0,0
12854,123.0,82.0,66.0,17.571428571428573,4.504065040650406,7.0,26.0,43.0,31,8,10,22,3,0,18,8,0,0,6,4,0,0,0,0,0,0,0
12855,102.0,67.0,49.0,14.571428571428571,4.480392156862745,7.0,21.0,48.0,17,5,14,18,4,5,9,9,0,0,6,8,0,0,0,0,0,0,0
12856,156.0,115.0,90.0,17.333333333333332,5.2243589743589745,9.0,49.0,63.0,43,11,14,15,11,9,14,6,1,0,8,8,0,0,0,0,0,1,1
12857,171.0,109.0,87.0,17.1,4.847953216374269,10.0,35.0,62.0,37,14,12,26,7,9,20,17,0,0,9,7,0,0,2,0,0,0,0
12858,94.0,64.0,44.0,13.428571428571429,4.5,7.0,18.0,37.0,21,9,12,15,3,2,12,0,0,0,6,6,0,0,0,0,0,0,0
12859,82.0,58.0,51.0,16.4,4.439024390243903,5.0,11.0,25.0,23,3,4,17,2,2,10,7,0,0,4,1,0,0,0,0,0,0,0
12860,87.0,61.0,46.0,14.5,4.655172413793103,6.0,20.0,32.0,23,3,12,20,4,1,9,0,0,0,5,6,0,0,0,0,0,0,0
12861,139.0,77.0,65.0,19.857142857142858,4.107913669064748,7.0,15.0,64.0,31,9,6,15,12,7,18,28,0,0,6,2,0,0,0,0,0,0,0
12862,90.0,60.0,38.0,30.0,4.344444444444444,3.0,12.0,29.0,13,8,8,18,4,5,9,0,0,0,2,1,0,0,0,0,0,0,0
12863,210.0,115.0,108.0,11.052631578947368,5.352380952380952,19.0,75.0,87.0,56,9,29,24,9,7,18,22,0,0,18,20,0,0,2,0,0,0,3
12864,110.0,78.0,53.0,11.0,4.109090909090909,10.0,12.0,45.0,27,7,14,19,3,6,16,0,0,0,9,1,0,0,0,0,0,0,0
12865,147.0,84.0,64.0,16.333333333333332,4.442176870748299,9.0,23.0,41.0,21,12,23,31,7,6,15,3,1,0,8,3,0,0,0,0,0,0,0
12866,183.0,105.0,83.0,22.875,4.387978142076503,8.0,38.0,80.0,26,14,31,40,9,7,10,8,1,0,7,4,0,0,1,0,0,0,0
12867,157.0,73.0,57.0,19.625,4.095541401273885,8.0,23.0,73.0,23,8,31,38,7,4,15,0,0,0,7,4,0,0,0,0,0,0,0
12868,37.0,29.0,21.0,6.166666666666667,4.594594594594595,6.0,7.0,14.0,9,1,0,9,2,0,7,2,0,0,5,0,0,0,0,0,0,0,0
12869,177.0,122.0,96.0,13.615384615384615,5.056497175141243,13.0,53.0,61.0,39,10,20,26,5,6,19,19,0,0,12,16,0,0,2,0,2,0,0
12870,53.0,41.0,27.0,10.6,4.886792452830188,5.0,13.0,19.0,11,5,5,10,1,0,5,5,2,0,4,2,0,0,0,0,0,1,0
12871,75.0,57.0,38.0,12.5,4.506666666666667,6.0,15.0,30.0,19,3,7,16,2,5,9,2,0,0,5,1,0,0,0,0,0,0,0
12872,208.0,119.0,117.0,17.333333333333332,4.8076923076923075,12.0,55.0,81.0,44,32,16,40,11,12,15,14,0,0,11,5,0,0,0,0,0,1,0
12873,64.0,48.0,30.0,16.0,4.140625,4.0,7.0,23.0,12,1,13,13,2,3,6,0,0,0,3,1,0,0,0,0,0,0,0
12874,131.0,93.0,69.0,14.555555555555555,4.732824427480916,9.0,22.0,51.0,36,7,10,19,3,4,17,8,2,0,8,2,0,0,0,0,0,0,0
12875,140.0,96.0,62.0,17.5,4.514285714285714,8.0,29.0,54.0,28,11,10,23,4,4,21,2,0,0,7,6,0,0,0,0,0,0,0
12876,65.0,44.0,31.0,10.833333333333334,4.184615384615385,6.0,9.0,25.0,15,5,5,12,0,0,9,4,0,0,5,0,0,0,0,0,0,0,0
12877,111.0,81.0,57.0,18.5,4.702702702702703,6.0,23.0,45.0,22,9,16,14,6,6,12,2,1,0,5,8,0,0,2,0,1,0,0
12878,112.0,77.0,50.0,16.0,4.357142857142857,7.0,18.0,43.0,25,6,9,20,3,4,21,2,0,0,6,2,0,0,0,0,0,0,0
12879,152.0,104.0,77.0,15.2,4.5855263157894735,10.0,28.0,50.0,30,7,19,31,4,8,12,6,0,0,9,6,0,0,0,0,0,1,0
12880,40.0,29.0,25.0,40.0,4.075,1.0,1.0,19.0,12,2,1,5,2,0,0,7,6,0,0,0,0,0,0,0,0,0,0
12881,164.0,98.0,89.0,23.428571428571427,4.628048780487805,7.0,28.0,60.0,43,12,14,27,7,5,20,8,0,0,6,6,0,0,0,0,0,0,0
12882,170.0,105.0,89.0,11.333333333333334,4.647058823529412,15.0,35.0,58.0,40,7,25,31,5,10,18,8,0,0,14,6,0,0,0,0,0,1,0
12883,114.0,67.0,47.0,19.0,4.219298245614035,6.0,21.0,52.0,19,14,15,22,5,5,8,4,0,0,5,1,0,0,0,0,0,0,0
12884,91.0,61.0,41.0,15.166666666666666,4.329670329670329,6.0,14.0,38.0,15,4,15,21,2,3,10,3,1,0,5,1,0,0,0,0,0,0,0
12885,90.0,54.0,44.0,30.0,4.844444444444444,3.0,20.0,28.0,16,6,10,24,4,10,6,0,2,0,2,12,0,0,0,0,0,0,0
12886,143.0,92.0,67.0,14.3,4.3426573426573425,10.0,24.0,60.0,29,10,15,22,7,11,20,3,1,0,9,7,0,0,0,0,0,1,0
12887,124.0,67.0,60.0,10.333333333333334,4.233870967741935,12.0,19.0,51.0,22,4,16,27,3,8,12,5,1,0,11,0,0,0,0,0,2,0,2
12888,64.0,54.0,29.0,12.8,4.578125,5.0,10.0,25.0,15,3,7,13,2,3,6,2,0,0,4,0,0,0,0,0,0,0,0
12889,93.0,69.0,45.0,13.285714285714286,4.580645161290323,7.0,19.0,41.0,21,8,12,20,4,3,9,1,0,0,6,2,0,0,0,0,0,0,0
12890,75.0,60.0,37.0,9.375,4.4,8.0,12.0,29.0,16,2,10,13,3,4,9,4,1,0,7,1,0,0,0,0,0,0,0
12891,320.0,171.0,169.0,21.333333333333332,4.91875,15.0,78.0,133.0,86,19,24,39,20,11,48,9,5,0,14,16,0,0,5,0,0,0,0
12892,102.0,72.0,50.0,12.75,4.588235294117647,8.0,24.0,43.0,24,4,11,18,6,4,14,6,0,0,7,7,0,0,0,0,0,0,0
12893,148.0,109.0,83.0,13.454545454545455,5.0,11.0,47.0,57.0,41,10,14,23,4,4,15,8,0,0,10,8,0,0,0,0,0,2,0
12894,135.0,79.0,70.0,13.5,4.711111111111111,10.0,32.0,55.0,33,1,23,23,3,5,13,10,0,0,9,6,0,0,0,0,0,0,0
12895,121.0,83.0,59.0,20.166666666666668,4.636363636363637,6.0,24.0,52.0,22,4,13,23,8,2,11,15,0,0,5,7,0,0,0,0,0,0,0
12896,110.0,71.0,60.0,11.0,4.818181818181818,10.0,23.0,37.0,31,6,8,17,4,2,16,6,0,0,9,4,0,0,0,0,0,1,0
12897,64.0,42.0,31.0,10.666666666666666,4.671875,6.0,16.0,25.0,22,3,4,8,2,0,10,1,0,0,5,0,0,0,0,0,0,0,0
12898,104.0,62.0,51.0,17.333333333333332,4.461538461538462,6.0,19.0,42.0,18,13,11,20,5,5,11,5,0,0,5,2,0,0,0,0,0,0,0
12899,132.0,76.0,58.0,16.5,4.318181818181818,8.0,20.0,60.0,20,5,15,30,3,4,11,14,1,0,7,1,0,0,1,1,0,0,0
12900,61.0,40.0,27.0,10.166666666666666,4.508196721311475,6.0,12.0,28.0,12,5,6,10,2,5,6,2,0,0,5,0,0,0,0,0,0,0,0
12901,39.0,30.0,17.0,13.0,4.666666666666667,3.0,9.0,17.0,6,3,7,7,1,1,2,5,0,0,2,0,0,0,0,0,0,0,0
12902,58.0,43.0,19.0,19.333333333333332,3.8275862068965516,3.0,6.0,32.0,5,5,10,14,4,5,2,1,0,0,2,0,0,0,0,0,0,0,0
12903,99.0,65.0,47.0,16.5,4.383838383838384,6.0,20.0,45.0,24,6,13,12,6,3,9,10,0,0,5,8,0,0,0,0,0,0,0
12904,131.0,76.0,59.0,18.714285714285715,4.137404580152672,7.0,19.0,62.0,26,9,28,25,7,2,7,0,0,0,6,2,0,0,0,0,0,0,0
12905,155.0,87.0,65.0,12.916666666666666,4.348387096774194,12.0,24.0,74.0,32,6,23,28,4,6,16,8,0,0,11,1,0,0,0,0,0,0,0
12906,13.0,12.0,6.0,6.5,3.8461538461538463,2.0,1.0,6.0,3,2,0,1,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0
12907,126.0,87.0,68.0,12.6,4.650793650793651,10.0,28.0,47.0,33,10,10,20,4,6,13,5,0,0,9,1,0,0,0,0,0,0,0
12908,154.0,108.0,82.0,11.846153846153847,4.714285714285714,13.0,37.0,53.0,27,12,23,30,6,9,12,8,1,0,12,5,0,0,0,0,1,0,0
12909,326.0,165.0,182.0,18.11111111111111,4.978527607361963,18.0,88.0,117.0,84,20,27,51,11,12,32,29,0,0,17,32,0,0,0,0,3,0,0
12910,170.0,106.0,82.0,18.88888888888889,4.688235294117647,9.0,41.0,71.0,26,14,21,36,6,11,13,9,0,0,8,2,0,0,2,0,1,0,0
12911,202.0,115.0,101.0,14.428571428571429,4.678217821782178,14.0,44.0,74.0,46,12,24,41,9,10,15,5,0,0,13,6,0,0,1,0,0,0,0
12912,50.0,40.0,23.0,10.0,4.6,5.0,8.0,22.0,12,7,3,8,2,2,9,0,0,0,4,0,0,0,0,0,0,0,0
12913,77.0,50.0,33.0,19.25,4.3896103896103895,4.0,9.0,30.0,20,4,7,8,2,1,14,3,0,0,3,4,0,0,1,0,0,0,0
12914,59.0,41.0,29.0,9.833333333333334,4.52542372881356,6.0,11.0,22.0,11,3,4,17,5,6,3,0,0,0,5,0,0,0,0,0,0,0,0
12915,173.0,87.0,86.0,17.3,4.757225433526012,10.0,32.0,63.0,45,16,10,25,10,9,25,2,0,0,9,9,0,0,1,0,0,0,0
12916,131.0,84.0,64.0,18.714285714285715,4.320610687022901,7.0,22.0,50.0,31,16,19,22,8,5,8,4,0,0,6,2,0,0,0,0,0,0,0
12917,278.0,152.0,132.0,17.375,4.517985611510792,16.0,50.0,119.0,61,8,44,51,10,12,26,7,1,0,15,3,0,0,0,0,0,0,0
12918,131.0,85.0,54.0,21.833333333333332,4.465648854961832,6.0,24.0,62.0,25,7,17,24,10,9,17,3,0,0,5,1,0,0,0,0,2,0,0
12919,255.0,161.0,138.0,19.615384615384617,4.9411764705882355,13.0,62.0,86.0,64,12,24,40,7,13,28,14,2,0,12,22,1,0,1,0,0,1,0
12920,164.0,110.0,83.0,12.615384615384615,4.737804878048781,13.0,37.0,62.0,39,13,22,27,6,5,19,4,1,0,12,5,0,0,0,0,1,0,0
12921,211.0,131.0,104.0,30.142857142857142,3.876777251184834,7.0,18.0,95.0,35,15,16,45,8,15,27,8,2,0,6,0,0,0,0,0,0,0,0
12922,62.0,41.0,27.0,20.666666666666668,4.67741935483871,3.0,11.0,22.0,12,3,7,12,5,8,3,0,0,0,2,0,0,0,0,0,0,0,0
12923,91.0,63.0,39.0,15.166666666666666,4.373626373626373,6.0,16.0,38.0,15,3,12,15,4,6,12,3,0,0,5,2,0,0,1,0,0,0,0
12924,197.0,114.0,101.0,15.153846153846153,4.964467005076142,13.0,45.0,66.0,50,12,28,32,6,11,24,6,0,0,12,9,0,0,0,0,0,0,0
12925,96.0,70.0,45.0,32.0,4.447916666666667,3.0,20.0,47.0,20,6,6,17,4,2,14,6,0,0,2,4,0,0,0,0,0,0,0
12926,66.0,46.0,33.0,11.0,4.212121212121212,6.0,7.0,30.0,16,2,3,15,4,3,13,1,1,0,5,3,0,0,0,0,0,0,0
12927,59.0,50.0,28.0,19.666666666666668,4.593220338983051,3.0,15.0,25.0,15,4,10,8,2,0,6,5,0,0,2,0,0,0,1,0,0,0,0
12928,100.0,69.0,41.0,25.0,4.22,4.0,16.0,49.0,21,8,8,14,4,3,15,0,0,0,3,2,0,0,0,0,0,0,0
12929,100.0,65.0,57.0,16.666666666666668,4.91,6.0,24.0,37.0,29,8,2,17,5,5,17,3,0,0,5,3,0,0,0,0,0,0,0
12930,118.0,85.0,61.0,19.666666666666668,4.771186440677966,6.0,24.0,36.0,20,12,14,21,6,8,11,12,0,0,5,6,0,0,0,0,2,0,0
12931,144.0,87.0,74.0,11.076923076923077,4.625,13.0,30.0,57.0,31,11,12,23,7,5,18,12,0,0,12,1,0,0,0,0,3,0,1
12932,57.0,46.0,27.0,9.5,3.8421052631578947,6.0,4.0,25.0,14,3,6,10,0,3,7,1,0,0,5,0,0,0,0,0,0,0,0
12933,21.0,20.0,11.0,7.0,4.523809523809524,3.0,3.0,8.0,3,3,3,4,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0
12934,86.0,55.0,40.0,9.555555555555555,4.1976744186046515,9.0,13.0,34.0,13,11,9,18,0,5,9,10,0,0,8,0,0,0,0,0,0,0,0
12935,146.0,90.0,72.0,12.166666666666666,4.260273972602739,12.0,23.0,61.0,24,9,17,24,3,6,19,16,1,0,11,3,0,0,0,0,0,0,1
12936,91.0,61.0,45.0,13.0,4.21978021978022,7.0,16.0,38.0,19,6,12,23,1,0,10,3,1,0,6,2,0,0,0,0,0,0,0
12937,171.0,128.0,90.0,15.545454545454545,4.941520467836257,11.0,41.0,59.0,40,14,20,29,9,9,13,6,1,0,10,9,0,0,0,0,0,0,0
12938,210.0,119.0,110.0,16.153846153846153,4.442857142857143,13.0,38.0,77.0,53,12,19,32,10,10,31,7,0,0,12,6,0,0,1,0,0,0,1
12939,23.0,19.0,11.0,7.666666666666667,3.9130434782608696,3.0,3.0,11.0,7,0,1,4,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0
12940,40.0,36.0,22.0,20.0,4.925,2.0,12.0,16.0,11,2,4,4,1,1,4,6,0,0,1,4,0,0,1,0,0,0,0
12941,173.0,116.0,90.0,14.416666666666666,4.601156069364162,12.0,32.0,61.0,35,11,21,29,6,8,15,15,0,0,11,10,0,1,0,0,1,0,0
12942,7.0,7.0,4.0,7.0,4.714285714285714,1.0,3.0,3.0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12943,150.0,92.0,72.0,18.75,4.506666666666667,8.0,28.0,55.0,32,5,23,27,3,8,15,3,1,0,7,4,0,0,0,0,0,0,0
12944,27.0,25.0,11.0,9.0,4.592592592592593,3.0,5.0,10.0,6,1,4,4,1,4,2,0,0,0,2,0,0,0,0,0,0,0,0
12945,119.0,77.0,56.0,11.9,4.73109243697479,10.0,27.0,42.0,28,7,16,23,3,8,17,1,0,0,9,8,0,0,0,0,0,0,0
12946,125.0,89.0,66.0,11.363636363636363,4.632,11.0,26.0,48.0,20,12,9,22,3,7,11,13,2,0,10,1,0,0,0,0,0,1,0
12947,79.0,61.0,40.0,15.8,4.848101265822785,5.0,24.0,30.0,21,5,5,13,6,2,9,5,0,0,4,2,0,0,0,0,0,0,0
12948,153.0,84.0,77.0,15.3,4.836601307189542,10.0,38.0,58.0,36,7,19,24,6,3,13,20,0,0,9,4,0,0,0,0,0,0,0
12949,90.0,72.0,40.0,10.0,4.433333333333334,9.0,15.0,36.0,16,3,16,18,3,6,7,2,0,0,8,1,0,0,0,0,0,0,1
12950,68.0,55.0,36.0,34.0,4.647058823529412,2.0,15.0,25.0,13,2,6,9,3,2,7,15,0,0,1,6,0,0,0,0,0,0,0
12951,146.0,105.0,76.0,18.25,4.767123287671233,8.0,35.0,53.0,39,6,15,29,3,9,14,2,0,0,7,8,0,0,0,0,0,1,0
12952,57.0,48.0,24.0,11.4,4.701754385964913,5.0,14.0,24.0,12,2,9,14,3,1,5,0,0,0,4,0,0,0,0,0,0,0,0
12953,36.0,34.0,17.0,12.0,4.555555555555555,3.0,9.0,15.0,5,2,4,7,1,3,4,5,0,0,2,2,0,0,0,0,0,0,0
12954,171.0,94.0,91.0,17.1,4.695906432748538,10.0,41.0,70.0,36,13,17,26,8,10,18,10,1,0,9,6,0,0,0,0,0,0,1
12955,144.0,93.0,79.0,12.0,4.840277777777778,12.0,34.0,54.0,33,17,9,22,5,8,19,6,2,0,11,7,0,0,0,0,0,0,1
12956,93.0,61.0,39.0,13.285714285714286,4.086021505376344,7.0,9.0,41.0,19,7,8,16,7,3,10,2,0,0,6,0,0,0,0,0,0,0,0
12957,208.0,135.0,109.0,13.0,4.822115384615385,16.0,48.0,87.0,52,14,20,31,9,7,30,15,1,0,15,11,0,0,0,0,0,1,1
12958,189.0,133.0,110.0,15.75,5.37037037037037,12.0,55.0,62.0,45,21,17,20,14,7,16,29,0,0,11,25,0,0,0,0,6,2,1
12959,169.0,114.0,90.0,18.77777777777778,4.680473372781065,9.0,37.0,64.0,33,10,21,31,9,10,17,5,2,0,8,13,0,0,0,0,1,0,0
12960,72.0,47.0,40.0,12.0,4.430555555555555,6.0,11.0,26.0,24,4,2,13,4,3,11,0,0,0,5,2,0,0,0,0,0,0,0
12961,122.0,79.0,49.0,20.333333333333332,4.540983606557377,6.0,23.0,50.0,20,7,17,29,4,4,10,2,1,0,5,3,0,0,0,0,1,0,0
12962,52.0,42.0,30.0,17.333333333333332,4.673076923076923,3.0,12.0,20.0,16,5,5,7,2,0,9,3,0,0,2,2,0,0,0,0,0,0,0
12963,135.0,97.0,70.0,15.0,4.659259259259259,9.0,21.0,38.0,27,11,19,21,9,7,10,6,0,0,8,1,0,0,1,0,0,0,0
12964,139.0,95.0,74.0,19.857142857142858,4.553956834532374,7.0,22.0,50.0,39,7,9,20,10,5,17,4,0,0,6,6,0,0,0,0,0,0,0
12965,164.0,99.0,79.0,10.25,4.219512195121951,16.0,20.0,70.0,27,13,20,32,7,9,23,13,1,0,15,1,0,0,1,0,0,0,0
12966,159.0,105.0,79.0,39.75,4.383647798742138,4.0,28.0,56.0,35,8,20,30,6,9,11,11,0,0,3,4,0,0,0,0,0,0,0
12967,81.0,56.0,33.0,11.571428571428571,4.345679012345679,7.0,12.0,35.0,16,2,9,20,1,2,11,3,1,0,6,1,0,0,0,0,0,0,0
12968,233.0,139.0,110.0,21.181818181818183,4.755364806866953,11.0,56.0,106.0,55,18,28,29,13,17,23,2,2,0,10,13,0,0,0,0,0,0,0
12969,96.0,70.0,46.0,16.0,4.145833333333333,6.0,16.0,41.0,14,9,13,24,4,4,6,9,0,0,5,0,0,0,0,0,0,0,0
12970,187.0,122.0,95.0,11.0,4.561497326203209,17.0,42.0,80.0,41,11,20,31,5,2,21,21,2,0,16,4,0,0,1,0,0,0,2
12971,105.0,73.0,55.0,15.0,4.419047619047619,7.0,16.0,41.0,19,14,12,22,4,6,10,0,1,0,6,1,0,0,0,0,0,0,0
12972,236.0,150.0,125.0,14.75,4.809322033898305,16.0,45.0,83.0,56,24,24,35,12,11,26,10,0,0,15,10,0,0,1,0,3,0,0
12973,130.0,81.0,62.0,14.444444444444445,4.323076923076923,9.0,25.0,51.0,24,6,21,24,2,7,17,4,2,0,8,0,0,0,0,0,0,0,0
12974,63.0,54.0,27.0,15.75,4.349206349206349,4.0,12.0,24.0,11,4,10,13,1,5,5,2,0,0,3,0,0,0,0,0,0,0,0
12975,177.0,94.0,99.0,17.7,4.4576271186440675,10.0,22.0,60.0,41,7,29,33,4,6,19,19,1,0,9,2,0,0,2,0,1,0,0
12976,28.0,24.0,15.0,9.333333333333334,5.0,3.0,8.0,12.0,5,3,4,4,1,0,3,3,0,0,2,0,0,0,0,0,0,0,0
12977,120.0,69.0,65.0,17.142857142857142,4.516666666666667,7.0,20.0,49.0,28,12,7,17,3,7,14,14,0,0,6,8,0,0,0,0,0,0,0
12978,120.0,79.0,60.0,12.0,4.616666666666666,10.0,22.0,52.0,27,9,14,23,9,4,17,1,0,0,9,1,0,0,0,0,0,0,0
12979,84.0,64.0,42.0,16.8,4.583333333333333,5.0,18.0,29.0,15,10,3,14,5,2,10,5,0,0,4,1,0,0,0,0,0,0,0
12980,249.0,135.0,119.0,14.647058823529411,4.875502008032129,17.0,61.0,94.0,49,16,41,52,11,11,23,10,0,0,16,14,0,0,0,0,4,0,0
12981,294.0,160.0,146.0,21.0,4.710884353741497,14.0,71.0,125.0,71,16,29,38,18,14,41,14,0,0,13,18,0,0,0,0,3,0,0
12982,115.0,80.0,57.0,14.375,4.521739130434782,8.0,23.0,45.0,22,5,15,24,2,11,12,2,0,0,7,1,0,0,0,0,0,0,0
12983,100.0,69.0,50.0,16.666666666666668,4.72,6.0,21.0,42.0,25,5,14,15,5,9,9,2,0,0,5,5,0,0,0,0,0,1,0
12984,153.0,93.0,85.0,10.928571428571429,4.477124183006536,14.0,28.0,63.0,40,11,16,23,2,4,22,19,1,0,13,4,0,0,1,0,0,0,0
12985,252.0,152.0,126.0,19.384615384615383,4.571428571428571,13.0,48.0,101.0,62,15,25,36,15,16,29,7,1,0,12,11,0,0,0,0,1,3,0
12986,128.0,90.0,72.0,6.095238095238095,5.140625,21.0,45.0,43.0,28,8,12,24,4,3,12,15,0,0,20,10,0,0,0,0,3,0,3
12987,225.0,127.0,116.0,17.307692307692307,4.804444444444444,13.0,54.0,90.0,57,5,14,38,9,10,40,5,0,0,12,12,0,0,1,0,0,1,0
12988,137.0,81.0,54.0,13.7,4.087591240875913,10.0,19.0,62.0,24,7,18,27,3,6,23,2,2,0,9,2,0,0,0,0,0,0,0
12989,272.0,158.0,139.0,20.923076923076923,5.007352941176471,13.0,82.0,112.0,69,16,13,46,9,8,42,8,0,0,12,16,0,0,1,0,0,0,0
12990,124.0,87.0,68.0,10.333333333333334,4.975806451612903,12.0,30.0,48.0,26,12,6,19,5,8,25,1,0,0,11,7,0,0,0,0,0,0,0
12991,208.0,135.0,116.0,20.8,5.043269230769231,10.0,52.0,63.0,47,12,27,42,8,11,17,9,0,0,9,13,0,0,1,0,0,2,0
12992,244.0,126.0,139.0,16.266666666666666,5.05327868852459,15.0,74.0,76.0,51,11,31,43,5,9,23,27,0,0,14,19,0,0,0,0,3,0,1
12993,134.0,89.0,79.0,11.166666666666666,5.126865671641791,12.0,43.0,47.0,39,10,8,24,6,5,15,5,1,0,11,0,0,0,0,0,0,0,0
12994,122.0,69.0,65.0,8.714285714285714,4.450819672131147,14.0,24.0,53.0,36,6,9,13,2,5,22,4,2,0,13,9,0,0,1,0,0,0,2
12995,79.0,55.0,34.0,13.166666666666666,4.3164556962025316,6.0,14.0,34.0,16,2,6,13,4,0,11,10,0,0,5,2,0,0,0,0,0,0,0
12996,88.0,62.0,43.0,11.0,4.715909090909091,8.0,20.0,41.0,25,7,6,11,4,3,11,2,1,0,7,6,0,0,0,0,0,0,0
12997,150.0,88.0,70.0,15.0,4.706666666666667,10.0,33.0,64.0,36,11,16,22,4,4,20,6,0,0,9,1,0,0,2,0,0,1,0
12998,169.0,99.0,65.0,16.9,4.171597633136095,10.0,13.0,61.0,26,8,23,32,8,15,18,2,3,0,9,3,0,0,0,0,0,0,0
12999,108.0,68.0,46.0,18.0,4.37037037037037,6.0,20.0,48.0,22,11,11,18,4,6,10,3,0,0,5,1,0,0,0,0,0,0,0
13000,162.0,105.0,75.0,14.727272727272727,4.654320987654321,11.0,37.0,63.0,32,13,13,30,7,13,21,8,1,0,10,13,0,0,0,0,0,0,0
13001,40.0,29.0,19.0,10.0,4.35,4.0,5.0,16.0,5,9,2,11,2,2,2,5,0,0,3,0,0,0,0,0,0,0,0
13002,56.0,47.0,29.0,9.333333333333334,4.803571428571429,6.0,11.0,17.0,14,3,10,12,2,2,4,3,0,0,5,0,0,0,0,0,0,0,0
13003,84.0,58.0,40.0,14.0,4.511904761904762,6.0,16.0,32.0,17,5,7,19,2,4,11,0,0,0,5,0,0,0,0,0,0,0,0
13004,166.0,107.0,87.0,8.3,4.656626506024097,20.0,37.0,67.0,34,9,18,28,6,10,18,12,1,0,19,5,0,0,0,0,1,0,3
13005,33.0,28.0,15.0,16.5,4.606060606060606,2.0,7.0,14.0,7,2,3,5,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0
13006,53.0,41.0,30.0,13.25,4.471698113207547,4.0,11.0,23.0,10,4,1,10,2,0,7,11,2,0,3,0,0,0,0,0,0,0,0
13007,156.0,93.0,71.0,11.142857142857142,4.262820512820513,14.0,25.0,71.0,30,11,18,29,8,10,18,2,0,0,13,2,0,0,0,0,0,0,0
13008,108.0,76.0,52.0,12.0,4.212962962962963,9.0,19.0,53.0,19,8,15,19,6,3,14,4,1,0,8,1,0,0,0,0,0,0,0
13009,140.0,86.0,69.0,12.727272727272727,4.814285714285714,11.0,34.0,54.0,30,13,21,23,7,9,12,4,0,0,10,5,0,0,0,0,0,0,0
13010,48.0,31.0,20.0,9.6,4.541666666666667,5.0,12.0,24.0,9,2,9,9,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0
13011,44.0,35.0,24.0,8.8,4.431818181818182,5.0,12.0,20.0,9,5,4,9,1,1,5,6,0,0,4,0,0,0,0,0,0,0,0
13012,151.0,98.0,88.0,13.727272727272727,4.735099337748345,11.0,36.0,56.0,30,20,14,23,4,3,14,23,1,0,10,8,0,0,0,0,3,2,0
13013,160.0,112.0,85.0,17.77777777777778,4.95,9.0,43.0,61.0,35,15,17,25,11,4,16,10,0,0,8,11,0,0,1,0,1,0,0
13014,104.0,67.0,47.0,20.8,4.336538461538462,5.0,17.0,49.0,20,10,12,20,9,6,11,0,1,0,4,0,0,0,0,0,0,0,0
13015,93.0,60.0,43.0,15.5,4.43010752688172,6.0,18.0,45.0,20,4,18,19,5,1,8,0,0,0,5,3,0,0,0,0,0,0,0
13016,188.0,127.0,102.0,14.461538461538462,4.904255319148936,13.0,48.0,75.0,44,3,34,31,8,11,15,10,0,0,12,16,0,0,1,0,0,0,0
13017,41.0,34.0,21.0,8.2,3.902439024390244,5.0,4.0,19.0,7,6,5,8,2,2,3,0,0,0,4,0,0,0,0,0,0,0,0
13018,228.0,126.0,127.0,17.53846153846154,4.9298245614035086,13.0,53.0,81.0,51,14,16,35,10,14,28,16,1,0,12,6,0,0,0,0,0,1,0
13019,198.0,132.0,117.0,11.647058823529411,5.202020202020202,17.0,62.0,65.0,49,13,14,31,7,7,27,21,0,0,16,16,0,0,0,0,3,3,2
13020,146.0,84.0,69.0,18.25,4.3493150684931505,8.0,24.0,66.0,30,10,13,29,7,4,15,0,0,0,7,2,0,0,0,0,0,0,0
13021,173.0,109.0,91.0,21.625,4.76878612716763,8.0,39.0,59.0,40,11,21,30,7,7,20,0,0,0,7,18,0,0,0,0,0,0,0
