Kincaid,ARI,Coleman_Liau,LIX,Flesch_Reading_Ease,Gunning_Fog,SMOG,RIX,Dale_Chall,characters_word,syll_word,wordtypes,words_sentence,words,sentences,sentences_paragraph,complex_words,type_token_ratio,characters,syllables,paragraphs,long_words,complex_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization
8.7,11.3,8.71,40.39,73.51,12.68,0.0,4.0,7.52,4.224489795918367,1.2653061224489797,33.0,24.5,49.0,2.0,2.0,7.0,0.9387755102040817,207.0,62.0,1.0,8.0,7.52,2,0,0,8,8,2
5.0,7.0,9.02,29.1,77.74,7.06,8.1,1.75,7.92,4.3125,1.25,32.0,12.0,48.0,4.0,4.0,4.0,0.875,207.0,60.0,1.0,7.0,7.92,0,0,1,1,4,3
7.1,8.3,5.75,31.0,83.19,9.64,8.8,1.75,6.17,3.8351648351648353,1.164835164835165,42.0,22.75,91.0,4.0,4.0,6.0,0.9560439560439561,349.0,106.0,1.0,7.0,6.17,12,8,5,3,6,5
13.4,17.8,11.62,50.75,55.92,14.05,0.0,6.0,8.18,4.647058823529412,1.3235294117647058,29.0,34.0,34.0,1.0,1.0,3.0,0.9411764705882353,158.0,45.0,1.0,6.0,8.18,1,1,1,4,4,2
9.3,9.5,6.73,37.78,66.57,11.39,0.0,3.0,7.27,3.8541666666666665,1.2291666666666667,32.0,24.0,48.0,2.0,2.0,4.0,0.8958333333333334,185.0,59.0,1.0,7.0,7.27,2,0,0,1,3,3
9.6,11.9,7.84,38.69,71.28,11.98,9.4,3.4,7.39,3.9290780141843973,1.1843971631205674,74.0,28.2,141.0,5.0,5.0,15.0,0.8936170212765957,554.0,167.0,1.0,17.0,7.39,5,1,5,15,16,7
6.6,7.7,8.4,35.15,73.58,6.94,6.7,2.8,7.61,4.225,1.25,57.0,16.0,80.0,5.0,5.0,12.0,0.9125,338.0,100.0,1.0,14.0,7.61,4,3,1,6,8,7
6.4,8.6,8.29,33.53,79.6,8.48,9.6,2.71,7.27,4.1923076923076925,1.2307692307692308,73.0,21.666666666666668,130.0,6.0,6.0,16.0,0.9153846153846154,545.0,160.0,1.0,19.0,7.27,10,4,4,7,16,8
6.0,7.6,7.71,33.97,80.62,8.28,9.5,2.63,7.27,4.144927536231884,1.2318840579710144,92.0,17.25,138.0,8.0,8.0,16.0,0.927536231884058,572.0,170.0,1.0,23.0,7.27,7,2,6,12,13,14
13.8,16.0,7.09,45.72,60.32,16.62,0.0,3.5,7.4,4.013513513513513,1.2162162162162162,48.0,37.0,74.0,2.0,2.0,5.0,0.972972972972973,297.0,90.0,1.0,7.0,7.4,7,2,4,11,6,3
7.9,9.3,7.14,33.6,75.74,9.28,9.3,2.5,6.06,3.920289855072464,1.1376811594202898,76.0,23.0,138.0,6.0,6.0,6.0,0.9057971014492754,541.0,157.0,1.0,15.0,6.06,8,2,11,12,7,10
18.4,22.3,12.14,65.42,32.19,20.31,17.9,9.33,9.64,4.386861313868613,1.3503649635036497,79.0,45.666666666666664,137.0,3.0,3.0,22.0,0.8467153284671532,601.0,185.0,1.0,31.0,9.64,3,1,7,5,15,21
12.0,16.2,9.88,48.1,65.09,14.44,11.7,4.5,7.97,4.325925925925926,1.2444444444444445,65.0,33.75,135.0,4.0,4.0,13.0,0.9259259259259259,584.0,168.0,1.0,20.0,7.97,7,1,5,11,17,12
5.9,6.6,8.67,34.59,69.99,8.71,9.7,2.0,8.17,4.356060606060606,1.3257575757575757,80.0,12.0,132.0,11.0,11.0,23.0,0.8863636363636364,575.0,175.0,1.0,26.0,8.17,3,2,5,9,11,9
7.3,8.2,8.12,36.48,71.85,8.98,10.9,2.86,7.49,4.126984126984127,1.2698412698412698,75.0,21.0,126.0,6.0,6.0,13.0,0.9047619047619048,520.0,160.0,1.0,21.0,7.49,6,5,3,14,12,11
11.5,14.8,8.83,43.33,66.41,12.0,0.0,4.0,6.18,4.090909090909091,1.1515151515151516,30.0,33.0,33.0,1.0,1.0,1.0,0.9090909090909091,135.0,38.0,1.0,4.0,6.18,3,1,2,3,4,1
3.9,5.2,7.0,29.52,86.1,6.4,8.4,2.0,7.79,3.988095238095238,1.1666666666666667,56.0,12.0,84.0,7.0,7.0,11.0,0.8809523809523809,335.0,98.0,1.0,14.0,7.79,2,2,3,10,5,8
6.1,6.5,6.03,31.61,80.31,7.74,7.8,1.83,6.38,3.8073394495412844,1.1559633027522935,70.0,18.166666666666668,109.0,6.0,6.0,8.0,0.8990825688073395,415.0,126.0,1.0,11.0,6.38,11,4,1,11,10,6
9.1,11.5,6.62,39.96,77.91,11.54,0.0,3.0,7.61,3.912280701754386,1.1754385964912282,37.0,28.5,57.0,2.0,2.0,4.0,0.9473684210526315,223.0,67.0,1.0,6.0,7.61,5,1,0,7,7,2
3.9,3.2,4.74,23.2,85.99,5.53,7.8,1.0,7.62,3.742857142857143,1.1714285714285715,28.0,11.666666666666666,35.0,3.0,3.0,4.0,0.9142857142857143,131.0,41.0,1.0,3.0,7.62,3,0,0,3,4,1
6.8,6.4,8.28,28.67,67.76,9.24,9.7,2.0,8.62,4.282051282051282,1.4102564102564104,32.0,13.0,39.0,3.0,3.0,7.0,0.9230769230769231,167.0,55.0,1.0,6.0,8.62,3,1,1,3,4,2
9.6,10.5,9.81,38.27,60.35,11.17,12.5,3.67,6.5,4.491803278688525,1.4262295081967213,38.0,20.333333333333332,61.0,3.0,3.0,6.0,0.9508196721311475,274.0,87.0,1.0,11.0,6.5,3,2,2,5,7,4
8.4,10.7,8.48,38.03,74.22,10.72,10.1,3.5,7.76,4.23404255319149,1.2659574468085106,62.0,23.5,94.0,4.0,4.0,10.0,0.9468085106382979,398.0,119.0,1.0,14.0,7.76,6,1,5,11,7,6
4.1,2.3,0.58,17.3,96.22,6.92,3.1,0.0,0.86,3.018181818181818,1.0363636363636364,31.0,18.333333333333332,55.0,3.0,3.0,0.0,0.9454545454545454,166.0,57.0,1.0,0.0,0.86,8,0,4,11,4,0
12.0,12.9,5.87,42.61,64.88,13.87,0.0,3.5,6.95,3.8153846153846156,1.2461538461538462,44.0,32.5,65.0,2.0,2.0,4.0,0.9692307692307692,248.0,81.0,1.0,7.0,6.95,7,1,4,5,2,3
8.3,9.1,6.44,34.12,74.53,10.01,8.8,2.67,7.12,3.914285714285714,1.2571428571428571,39.0,23.333333333333332,70.0,3.0,3.0,8.0,0.9428571428571428,274.0,88.0,1.0,8.0,7.12,2,2,1,10,6,3
5.8,7.4,8.57,33.83,75.81,7.46,8.8,2.22,7.21,4.114503816793893,1.1603053435114503,80.0,14.555555555555555,131.0,9.0,9.0,15.0,0.8549618320610687,539.0,152.0,1.0,19.0,7.21,8,5,2,11,10,8
4.6,7.0,8.16,30.95,84.27,5.61,6.3,1.9,6.29,4.0979020979020975,1.132867132867133,71.0,14.3,143.0,10.0,10.0,9.0,0.8671328671328671,586.0,162.0,1.0,20.0,6.29,6,3,2,11,7,9
13.1,16.6,8.14,53.23,62.04,15.47,11.9,5.67,7.56,3.9439655172413794,1.1594827586206897,104.0,46.4,232.0,5.0,5.0,23.0,0.8879310344827587,915.0,269.0,1.0,36.0,7.56,14,4,9,25,24,10
6.9,7.3,6.44,32.85,78.28,9.5,9.7,2.67,6.27,3.9482758620689653,1.2413793103448276,39.0,19.333333333333332,58.0,3.0,3.0,3.0,0.9482758620689655,229.0,72.0,1.0,8.0,6.27,4,2,0,6,7,3
6.0,6.1,4.53,24.26,86.03,8.65,0.0,1.0,7.07,3.625,1.1,30.0,20.0,40.0,2.0,2.0,3.0,0.95,145.0,44.0,1.0,2.0,7.07,2,0,3,4,4,0
9.1,11.0,7.72,35.11,72.5,11.82,10.5,2.67,7.46,4.0519480519480515,1.2467532467532467,54.0,25.666666666666668,77.0,3.0,3.0,6.0,0.935064935064935,312.0,96.0,1.0,8.0,7.46,4,1,1,8,13,5
8.5,8.7,7.54,34.86,68.7,9.0,8.2,2.8,6.88,4.158415841584159,1.316831683168317,54.0,20.2,101.0,5.0,5.0,10.0,0.9603960396039604,420.0,133.0,1.0,14.0,6.88,7,2,3,7,9,4
6.8,8.0,7.25,34.67,78.59,7.2,0.0,3.0,8.04,4.105263157894737,1.2105263157894737,15.0,19.0,19.0,1.0,1.0,2.0,0.9473684210526315,78.0,23.0,1.0,3.0,8.04,0,0,0,2,3,0
13.0,14.7,9.52,55.86,51.72,14.57,14.3,7.2,8.42,4.1645569620253164,1.3227848101265822,91.0,31.6,158.0,5.0,5.0,23.0,0.879746835443038,658.0,209.0,1.0,35.0,8.42,7,2,3,14,24,18
7.0,9.1,9.8,37.62,72.56,11.01,10.9,3.14,8.47,4.525862068965517,1.3362068965517242,83.0,16.571428571428573,116.0,7.0,7.0,20.0,0.9396551724137931,525.0,155.0,1.0,24.0,8.47,5,5,2,9,18,11
8.3,9.3,8.12,40.57,69.11,10.23,11.5,3.63,7.18,4.035294117647059,1.2588235294117647,83.0,21.25,170.0,8.0,8.0,18.0,0.8941176470588236,686.0,214.0,1.0,30.0,7.18,8,7,3,14,20,19
2.5,1.8,3.16,21.67,95.17,5.33,6.4,1.0,6.24,3.5303030303030303,1.121212121212121,39.0,11.0,66.0,6.0,6.0,6.0,0.9090909090909091,233.0,74.0,1.0,6.0,6.24,6,3,4,10,5,3
7.5,7.3,6.84,35.98,71.24,8.87,9.4,2.78,7.07,4.0184049079754605,1.2760736196319018,88.0,20.375,163.0,8.0,8.0,22.0,0.9325153374233128,655.0,208.0,1.0,26.0,7.07,13,0,5,7,12,15
11.3,11.7,7.32,41.59,61.5,12.86,0.0,4.0,7.04,4.072727272727272,1.3272727272727274,41.0,27.5,55.0,2.0,2.0,5.0,0.9636363636363636,224.0,73.0,1.0,8.0,7.04,2,1,1,8,9,5
6.8,7.7,5.97,38.5,78.48,9.45,9.3,3.27,7.63,3.8545454545454545,1.1772727272727272,118.0,24.444444444444443,220.0,9.0,9.0,26.0,0.9045454545454545,848.0,259.0,1.0,39.0,7.63,11,2,6,22,23,12
6.8,9.9,7.6,35.29,84.0,8.4,0.0,2.0,6.93,3.875,1.0833333333333333,22.0,24.0,24.0,1.0,1.0,1.0,0.875,93.0,26.0,1.0,2.0,6.93,2,1,1,2,3,1
6.0,6.5,6.61,30.58,80.62,7.23,6.4,2.0,7.06,3.980392156862745,1.2352941176470589,36.0,17.0,51.0,3.0,3.0,6.0,0.9411764705882353,203.0,63.0,1.0,6.0,7.06,2,0,1,5,8,2
11.1,12.1,6.34,39.34,67.42,12.98,0.0,3.0,7.25,3.774193548387097,1.1935483870967742,27.0,31.0,31.0,1.0,1.0,3.0,0.9354838709677419,117.0,37.0,1.0,3.0,7.25,3,1,0,2,2,2
11.2,13.4,9.35,48.2,61.7,12.42,12.2,5.25,7.8,4.431192660550459,1.3394495412844036,71.0,27.25,109.0,4.0,4.0,9.0,0.963302752293578,483.0,146.0,1.0,22.0,7.8,1,1,7,10,14,12
7.0,8.6,7.6,32.01,78.08,8.84,8.3,2.0,7.26,3.9596774193548385,1.185483870967742,72.0,20.666666666666668,124.0,6.0,6.0,11.0,0.8951612903225806,491.0,147.0,1.0,13.0,7.26,5,2,1,15,15,3
7.9,9.2,8.23,38.93,70.33,9.37,9.5,3.0,8.08,4.302631578947368,1.3026315789473684,58.0,19.0,76.0,4.0,4.0,9.0,0.9342105263157895,327.0,99.0,1.0,14.0,8.08,5,2,2,5,7,8
12.2,15.2,10.34,49.69,58.96,14.36,0.0,6.0,8.34,4.533333333333333,1.4,24.0,30.0,30.0,1.0,1.0,6.0,0.9666666666666667,136.0,42.0,1.0,6.0,8.34,1,1,1,3,3,2
8.0,9.0,8.12,37.73,70.02,9.2,11.4,3.11,6.86,4.088397790055248,1.287292817679558,94.0,20.11111111111111,181.0,9.0,9.0,18.0,0.9005524861878453,740.0,233.0,1.0,28.0,6.86,7,4,4,16,17,15
8.5,9.3,8.24,36.54,68.81,10.48,10.5,3.33,8.41,4.17741935483871,1.3387096774193548,46.0,20.666666666666668,62.0,3.0,3.0,11.0,0.9354838709677419,259.0,83.0,1.0,10.0,8.41,1,0,2,5,7,7
10.7,12.5,8.71,43.67,63.02,12.13,12.5,4.0,6.98,4.222222222222222,1.271604938271605,59.0,40.5,81.0,2.0,2.0,5.0,0.9259259259259259,342.0,103.0,1.0,13.0,6.98,3,1,3,5,11,6
4.0,3.6,3.82,21.14,91.11,5.6,6.4,0.67,1.45,3.5,1.065217391304348,33.0,15.333333333333334,46.0,3.0,3.0,1.0,0.9130434782608695,161.0,49.0,1.0,2.0,1.45,2,0,1,7,3,1
6.5,7.5,5.51,30.18,84.71,9.11,7.2,1.5,6.01,3.755813953488372,1.1627906976744187,61.0,21.5,86.0,4.0,4.0,5.0,0.9418604651162791,323.0,100.0,1.0,6.0,6.01,6,2,3,8,7,2
5.9,6.2,6.38,30.59,80.92,7.13,6.4,2.33,8.45,3.96,1.22,37.0,16.666666666666668,50.0,3.0,3.0,8.0,0.94,198.0,61.0,1.0,7.0,8.45,1,0,0,8,6,4
4.2,4.8,6.01,27.44,85.18,6.34,7.8,1.67,6.5,3.8461538461538463,1.1282051282051282,51.0,13.0,78.0,6.0,6.0,6.0,0.8846153846153846,300.0,88.0,1.0,10.0,6.5,5,3,3,8,10,5
6.4,6.8,6.09,30.73,79.6,7.58,6.4,2.0,6.65,3.8035714285714284,1.1607142857142858,41.0,18.666666666666668,56.0,3.0,3.0,4.0,0.9107142857142857,213.0,65.0,1.0,6.0,6.65,2,0,2,7,5,3
17.7,21.4,7.79,56.87,50.17,20.14,0.0,5.0,7.98,4.195652173913044,1.326086956521739,32.0,46.0,46.0,1.0,1.0,3.0,1.0,193.0,61.0,1.0,5.0,7.98,4,2,1,7,5,3
10.9,12.0,6.51,40.33,67.72,12.88,9.7,3.33,7.26,3.8351648351648353,1.2197802197802199,59.0,30.333333333333332,91.0,3.0,3.0,6.0,0.945054945054945,349.0,111.0,1.0,10.0,7.26,3,0,4,10,13,2
7.0,9.3,9.8,38.04,72.56,9.0,10.7,3.08,7.6,4.343612334801762,1.2951541850220265,119.0,17.46153846153846,227.0,13.0,13.0,32.0,0.8942731277533039,986.0,294.0,1.0,41.0,7.6,14,4,10,16,25,21
8.1,10.0,5.93,36.74,80.45,11.43,10.1,2.75,6.79,3.7289719626168223,1.1401869158878504,56.0,26.75,107.0,4.0,4.0,7.0,0.9158878504672897,399.0,122.0,1.0,12.0,6.79,7,1,2,16,14,4
4.0,5.6,7.35,26.15,85.69,5.61,7.8,1.67,5.62,4.194444444444445,1.1944444444444444,26.0,12.0,36.0,3.0,3.0,2.0,0.9166666666666666,151.0,43.0,1.0,5.0,5.62,1,1,0,4,5,2
1.8,1.4,2.01,14.16,102.31,4.52,3.1,0.33,5.13,3.263157894736842,1.0263157894736843,28.0,12.666666666666666,38.0,3.0,3.0,0.0,0.8947368421052632,124.0,39.0,1.0,1.0,5.13,1,0,2,6,1,1
9.4,11.3,6.91,38.21,71.78,11.5,11.2,2.67,7.21,3.6818181818181817,1.1022727272727273,68.0,29.333333333333332,88.0,3.0,3.0,5.0,0.8409090909090909,324.0,97.0,1.0,8.0,7.21,5,2,3,9,4,1
15.2,16.9,7.85,51.57,51.35,16.79,0.0,5.5,8.91,4.1466666666666665,1.32,48.0,37.5,75.0,2.0,2.0,12.0,0.9733333333333334,311.0,99.0,1.0,11.0,8.91,3,1,2,6,11,6
15.1,19.1,8.54,54.55,56.97,17.08,11.2,5.33,7.86,4.225806451612903,1.2096774193548387,79.0,41.333333333333336,124.0,3.0,3.0,9.0,0.9516129032258065,524.0,150.0,1.0,17.0,7.86,5,3,5,6,10,6
11.4,13.5,12.18,52.13,50.36,12.66,13.4,6.0,9.04,4.811111111111111,1.4555555555555555,59.0,22.5,90.0,4.0,4.0,14.0,0.9222222222222223,433.0,131.0,1.0,26.0,9.04,3,0,2,1,9,16
8.4,10.2,7.78,35.73,74.32,10.08,7.8,2.67,7.35,4.15,1.2142857142857142,81.0,23.333333333333332,140.0,6.0,6.0,13.0,0.95,581.0,170.0,1.0,16.0,7.35,10,5,3,16,14,4
6.8,7.7,5.34,27.35,84.0,8.4,3.1,1.0,7.18,3.772727272727273,1.121212121212121,43.0,22.0,66.0,3.0,3.0,4.0,0.9545454545454546,249.0,74.0,1.0,3.0,7.18,4,1,4,9,7,1
7.8,9.0,8.35,33.21,70.63,8.71,10.1,2.5,7.44,4.25,1.2763157894736843,49.0,19.0,76.0,4.0,4.0,7.0,0.9210526315789473,323.0,97.0,1.0,11.0,7.44,6,1,3,3,4,4
7.6,8.7,8.23,41.6,71.14,8.94,11.2,3.73,7.1,4.179611650485437,1.2718446601941749,104.0,18.727272727272727,206.0,11.0,11.0,19.0,0.9077669902912622,861.0,262.0,1.0,43.0,7.1,16,7,5,14,23,24
6.5,6.7,8.51,31.89,68.47,8.05,8.8,2.0,7.45,4.2631578947368425,1.3421052631578947,33.0,12.666666666666666,38.0,3.0,3.0,7.0,0.8947368421052632,162.0,51.0,1.0,6.0,7.45,2,2,2,6,4,1
6.3,7.6,8.63,36.46,74.49,7.11,10.5,3.11,6.76,4.353383458646617,1.3082706766917294,72.0,16.625,133.0,8.0,8.0,14.0,0.924812030075188,579.0,174.0,1.0,28.0,6.76,6,5,3,22,7,13
6.6,7.2,7.88,35.15,73.58,7.48,8.8,2.8,7.17,4.230769230769231,1.3205128205128205,51.0,15.6,78.0,5.0,5.0,10.0,0.9358974358974359,330.0,103.0,1.0,15.0,7.17,3,3,4,8,9,6
7.9,10.6,7.32,35.11,80.96,10.71,7.8,2.67,7.46,4.08,1.1866666666666668,57.0,25.0,75.0,3.0,3.0,7.0,0.96,306.0,89.0,1.0,8.0,7.46,6,2,2,7,9,4
8.8,11.9,9.12,43.3,73.21,11.03,10.5,4.67,8.4,4.293333333333333,1.2533333333333334,53.0,25.0,75.0,3.0,3.0,11.0,0.9333333333333333,322.0,94.0,1.0,14.0,8.4,7,2,3,6,6,6
7.0,7.6,4.59,32.47,83.29,9.3,6.4,2.0,6.9,3.63768115942029,1.1304347826086956,42.0,23.0,69.0,3.0,3.0,6.0,0.9420289855072463,251.0,78.0,1.0,6.0,6.9,3,1,3,4,8,3
13.1,15.5,7.21,48.17,62.04,14.89,9.5,4.5,7.41,3.8859060402684564,1.1543624161073827,76.0,37.25,149.0,4.0,4.0,10.0,0.9194630872483222,579.0,172.0,1.0,17.0,7.41,7,6,4,17,20,6
5.5,6.0,6.31,23.79,81.83,6.14,6.0,0.92,6.23,3.953125,1.171875,96.0,16.0,192.0,12.0,12.0,9.0,0.9270833333333334,759.0,225.0,1.0,13.0,6.23,18,10,6,8,11,6
10.1,11.0,9.4,42.72,59.23,12.45,12.6,4.0,8.17,4.3580246913580245,1.3497942386831276,125.0,27.0,243.0,9.0,9.0,39.0,0.9218106995884774,1059.0,328.0,1.0,47.0,8.17,11,5,9,13,28,25
9.1,10.8,8.76,40.03,67.18,10.97,11.7,3.36,7.08,4.205533596837944,1.2766798418972332,130.0,36.142857142857146,253.0,7.0,7.0,24.0,0.9090909090909091,1064.0,323.0,1.0,39.0,7.08,9,5,7,22,28,19
9.0,11.7,8.83,39.77,72.7,9.52,6.7,3.8,7.6,4.296,1.256,85.0,25.0,125.0,5.0,5.0,12.0,0.952,537.0,157.0,1.0,19.0,7.6,9,5,3,15,16,10
9.6,10.8,8.65,42.52,65.76,12.52,11.7,4.5,7.58,4.2,1.2842105263157895,59.0,23.75,95.0,4.0,4.0,12.0,0.9368421052631579,399.0,122.0,1.0,18.0,7.58,6,3,1,11,9,11
5.8,6.1,6.26,24.49,81.22,7.46,8.8,1.2,6.55,3.8802395209580838,1.1976047904191616,95.0,16.7,167.0,10.0,10.0,13.0,0.9221556886227545,648.0,200.0,1.0,12.0,6.55,12,5,10,16,18,5
11.1,13.0,10.28,48.81,56.59,13.98,13.4,5.0,8.72,4.435643564356436,1.386138613861386,63.0,33.666666666666664,101.0,3.0,3.0,17.0,0.9108910891089109,448.0,140.0,1.0,24.0,8.72,6,0,1,8,11,12
6.8,8.2,5.57,34.1,84.0,8.88,8.1,2.25,6.56,3.6666666666666665,1.118279569892473,62.0,23.25,93.0,4.0,4.0,5.0,0.9032258064516129,341.0,104.0,1.0,10.0,6.56,7,2,4,8,7,6
8.0,9.2,6.96,33.46,75.34,9.99,9.4,2.4,7.52,4.063063063063063,1.2522522522522523,73.0,27.75,111.0,4.0,4.0,12.0,0.954954954954955,451.0,139.0,1.0,12.0,7.52,7,2,7,8,13,5
8.1,10.5,8.3,40.7,75.24,9.15,7.8,3.33,7.16,4.070422535211268,1.1549295774647887,55.0,23.666666666666668,71.0,3.0,3.0,6.0,0.9014084507042254,289.0,82.0,1.0,10.0,7.16,2,1,1,6,9,2
10.7,11.2,5.81,35.14,68.44,12.63,0.0,2.0,6.15,3.8275862068965516,1.2758620689655173,26.0,29.0,29.0,1.0,1.0,2.0,0.9655172413793104,111.0,37.0,1.0,2.0,6.15,1,1,0,1,6,1
9.0,9.8,9.57,38.88,62.07,10.16,10.7,3.13,7.76,4.443708609271523,1.403973509933775,85.0,18.875,151.0,8.0,8.0,19.0,0.9337748344370861,671.0,212.0,1.0,26.0,7.76,12,2,6,8,17,13
9.3,10.0,9.46,42.31,61.26,10.84,11.2,4.0,8.5,4.35,1.37,75.0,25.0,100.0,4.0,4.0,18.0,0.92,435.0,137.0,1.0,21.0,8.5,5,1,3,5,9,10
10.8,11.1,8.71,42.52,57.3,13.41,13.0,4.5,7.76,4.05,1.34,59.0,25.0,100.0,4.0,4.0,16.0,0.89,405.0,134.0,1.0,18.0,7.76,5,0,5,13,12,12
2.6,2.6,3.69,16.75,94.86,4.12,3.1,0.33,6.69,3.6470588235294117,1.1176470588235294,27.0,11.333333333333334,34.0,3.0,3.0,1.0,0.9117647058823529,124.0,38.0,1.0,1.0,6.69,2,1,0,6,2,0
8.0,10.3,7.78,38.18,75.34,11.12,12.0,3.4,7.97,4.166666666666667,1.2280701754385965,74.0,38.0,114.0,3.0,3.0,12.0,0.9298245614035088,475.0,140.0,1.0,18.0,7.97,4,1,4,10,11,9
8.1,9.4,5.64,30.62,80.45,10.62,0.0,1.5,6.14,3.784313725490196,1.1764705882352942,41.0,25.5,51.0,2.0,2.0,3.0,0.9607843137254902,193.0,60.0,1.0,3.0,6.14,3,2,1,3,5,1
9.0,11.1,7.84,40.21,72.9,11.39,10.6,3.54,7.48,4.069277108433735,1.2349397590361446,157.0,33.2,332.0,10.0,3.3333333333333335,35.0,0.9246987951807228,1351.0,410.0,3.0,49.0,7.48,14,3,13,22,34,23
3.2,3.5,4.21,20.31,93.34,5.57,6.0,0.75,6.91,3.6538461538461537,1.0576923076923077,40.0,13.0,52.0,4.0,4.0,3.0,0.9038461538461539,190.0,55.0,1.0,3.0,6.91,3,0,1,7,3,2
15.0,18.0,9.06,55.44,51.86,15.51,0.0,6.0,8.49,4.1,1.25,30.0,40.0,40.0,1.0,1.0,5.0,0.9,164.0,50.0,1.0,6.0,8.49,0,0,3,3,6,3
8.2,9.4,8.7,35.49,69.41,9.31,10.0,3.14,7.1,4.287769784172662,1.3093525179856116,83.0,19.857142857142858,139.0,7.0,7.0,14.0,0.9424460431654677,596.0,182.0,1.0,22.0,7.1,3,2,6,10,21,11
11.2,11.9,9.06,43.91,56.18,12.78,12.7,4.2,7.63,4.170542635658915,1.3255813953488371,80.0,25.8,129.0,5.0,5.0,15.0,0.9069767441860465,538.0,171.0,1.0,21.0,7.63,9,2,7,9,12,12
9.1,8.8,6.73,37.67,67.08,10.3,0.0,2.5,6.56,4.0,1.3181818181818181,29.0,22.0,44.0,2.0,2.0,4.0,0.9545454545454546,176.0,58.0,1.0,5.0,6.56,3,2,1,2,7,0
8.1,10.4,6.39,34.7,80.45,11.02,8.8,1.75,7.11,3.839622641509434,1.1132075471698113,70.0,26.5,106.0,4.0,4.0,5.0,0.9245283018867925,407.0,118.0,1.0,8.0,7.11,6,3,5,14,10,4
10.9,12.5,8.83,44.13,62.51,11.77,10.1,4.75,7.07,4.289719626168225,1.308411214953271,58.0,26.75,107.0,4.0,4.0,9.0,0.9532710280373832,459.0,140.0,1.0,19.0,7.07,4,3,0,8,10,8
9.9,11.7,7.55,37.54,70.47,11.94,0.0,3.0,7.36,4.111111111111111,1.2592592592592593,23.0,27.0,27.0,1.0,1.0,3.0,0.9629629629629629,111.0,34.0,1.0,3.0,7.36,1,0,0,2,4,1
8.8,10.7,8.82,39.2,67.79,10.1,8.8,2.88,7.96,4.136612021857924,1.2021857923497268,103.0,26.142857142857142,183.0,7.0,7.0,22.0,0.8852459016393442,757.0,220.0,1.0,25.0,7.96,7,3,3,18,25,10
7.4,8.2,6.67,31.56,76.86,9.57,8.3,2.0,6.62,3.905511811023622,1.204724409448819,71.0,21.166666666666668,127.0,6.0,6.0,9.0,0.9291338582677166,496.0,153.0,1.0,12.0,6.62,7,3,4,18,16,5
12.4,15.3,11.15,49.77,53.04,13.12,13.3,6.0,8.43,4.438888888888889,1.3555555555555556,107.0,30.0,180.0,6.0,6.0,26.0,0.8833333333333333,799.0,244.0,1.0,36.0,8.43,3,1,9,19,22,23
6.4,6.9,7.42,34.13,74.19,7.94,9.1,2.18,7.2,4.0523255813953485,1.2383720930232558,101.0,19.11111111111111,172.0,9.0,9.0,18.0,0.8953488372093024,697.0,213.0,1.0,28.0,7.2,5,2,5,16,15,19
5.9,5.5,5.62,26.34,80.92,7.13,6.4,1.33,7.1,3.82,1.18,37.0,16.666666666666668,50.0,3.0,3.0,6.0,0.94,191.0,59.0,1.0,4.0,7.1,4,1,2,6,9,1
20.8,25.9,8.43,74.37,42.05,21.6,0.0,11.0,7.78,4.087719298245614,1.2105263157894737,39.0,57.0,57.0,1.0,1.0,4.0,0.9473684210526315,233.0,69.0,1.0,11.0,7.78,4,0,4,6,9,3
8.5,9.5,8.01,37.45,68.6,10.36,10.7,3.25,6.63,3.977272727272727,1.2272727272727273,61.0,22.0,88.0,4.0,4.0,10.0,0.8863636363636364,350.0,108.0,1.0,13.0,6.63,10,6,4,6,7,5
-0.4,0.9,2.87,9.0,113.1,3.6,0.0,0.0,0.45,3.7777777777777777,1.0,8.0,9.0,9.0,1.0,1.0,0.0,1.0,34.0,9.0,1.0,0.0,0.45,2,1,0,4,0,0
5.7,6.2,7.82,30.11,76.01,6.67,9.3,1.91,6.13,4.170068027210885,1.251700680272109,78.0,13.363636363636363,147.0,11.0,11.0,12.0,0.9115646258503401,613.0,184.0,1.0,21.0,6.13,7,5,1,20,17,4
6.8,6.8,6.95,31.67,73.17,9.11,9.7,2.33,6.66,3.892156862745098,1.2058823529411764,58.0,17.0,102.0,6.0,6.0,11.0,0.8823529411764706,397.0,123.0,1.0,14.0,6.66,6,5,3,9,11,8
6.8,8.9,6.79,31.48,84.0,8.78,5.7,1.6,6.48,3.955357142857143,1.1071428571428572,59.0,22.4,112.0,5.0,5.0,6.0,0.9375,443.0,124.0,1.0,8.0,6.48,7,3,7,5,12,3
5.8,6.8,7.93,29.5,75.71,7.4,9.2,2.0,7.57,4.198198198198198,1.2342342342342343,70.0,15.857142857142858,111.0,7.0,7.0,13.0,0.9009009009009009,466.0,137.0,1.0,16.0,7.57,6,1,3,11,10,7
4.7,5.3,5.39,24.21,89.38,7.13,6.4,1.33,6.77,3.78,1.14,36.0,16.666666666666668,50.0,3.0,3.0,3.0,0.94,189.0,57.0,1.0,4.0,6.77,4,1,2,4,6,2
6.2,6.6,7.53,30.78,74.69,7.62,9.1,1.83,7.13,4.072222222222222,1.2333333333333334,101.0,16.363636363636363,180.0,11.0,11.0,17.0,0.9,733.0,222.0,1.0,24.0,7.13,14,7,8,15,10,10
